year,month,factor,pair,R
2012,201010,BM,CA,0.108597995
2012,201011,BM,CA,0.055450774
2012,201012,BM,CA,-0.033634743
2012,20111,BM,CA,-0.068684236
2012,20112,BM,CA,0.132180833
2012,20113,BM,CA,0.002943521
2012,20114,BM,CA,-0.025478899
2012,20115,BM,CA,-0.056959805
2012,20116,BM,CA,0.049487582
2012,20117,BM,CA,0.050392822
2012,20118,BM,CA,-0.016986736
2012,20119,BM,CA,-0.12698267
2012,201110,BM,CA,0.041011865
2012,201111,BM,CA,-0.012841066
2012,201112,BM,CA,-0.189374051
2012,20121,BM,CA,0.043249675
2012,20122,BM,CA,0.121227147
2012,20123,BM,CA,-0.079403572
2012,20124,BM,CA,0.083870931
2012,20125,BM,CA,0.041076397
2012,20126,BM,CA,-0.067061715
2012,20127,BM,CA,-0.093726337
2012,20107,BM,CB,0.16585401
2012,20108,BM,CB,0.126464769
2012,20109,BM,CB,0.019182642
2012,201010,BM,CB,0.117005767
2012,201011,BM,CB,0.010228141
2012,201012,BM,CB,-0.030435194
2012,20111,BM,CB,-0.049240852
2012,20112,BM,CB,0.121787727
2012,20113,BM,CB,-0.0129541
2012,20114,BM,CB,-0.045167473
2012,20115,BM,CB,-0.070429775
2012,20116,BM,CB,0.034663351
2012,20117,BM,CB,0.025294711
2012,20118,BM,CB,-0.028272177
2012,20119,BM,CB,-0.120107807
2012,201110,BM,CB,0.040525236
2012,201111,BM,CB,-0.027594869
2012,201112,BM,CB,-0.151221692
2012,20121,BM,CB,-0.008385692
2012,20122,BM,CB,0.132507529
2012,20123,BM,CB,-0.048988147
2012,20124,BM,CB,0.080950055
2012,20125,BM,CB,0.004289402
2012,20126,BM,CB,-0.079838882
2012,20127,BM,CB,-0.071305285
2012,20107,BM,CC,0.163422301
2012,20108,BM,CC,0.105053825
2012,20109,BM,CC,0.015323404
2012,201010,BM,CC,0.107292437
2012,201011,BM,CC,0.000176963
2012,201012,BM,CC,-0.002202973
2012,20111,BM,CC,-0.038981784
2012,20112,BM,CC,0.11698825
2012,20113,BM,CC,0.013414293
2012,20114,BM,CC,-0.039216345
2012,20115,BM,CC,-0.074006139
2012,20116,BM,CC,0.033021612
2012,20117,BM,CC,0.012589545
2012,20118,BM,CC,-0.038336505
2012,20119,BM,CC,-0.125207622
2012,201110,BM,CC,0.028565265
2012,201111,BM,CC,-0.049190643
2012,201112,BM,CC,-0.171585024
2012,20121,BM,CC,0.010936101
2012,20122,BM,CC,0.136076226
2012,20123,BM,CC,-0.068407661
2012,20124,BM,CC,0.07956919
2012,20125,BM,CC,0.009480295
2012,20126,BM,CC,-0.085749051
2012,20127,BM,CC,-0.090731296
2012,20107,BM,CD,0.168071061
2012,20108,BM,CD,0.085861123
2012,20109,BM,CD,0.010773678
2012,201010,BM,CD,0.09587154
2012,201011,BM,CD,-0.000210334
2012,201012,BM,CD,-0.04909734
2012,20111,BM,CD,-0.05392134
2012,20112,BM,CD,0.111550252
2012,20113,BM,CD,0.025680968
2012,20114,BM,CD,-0.030863106
2012,20115,BM,CD,-0.076132888
2012,20116,BM,CD,0.042912221
2012,20117,BM,CD,0.013376168
2012,20118,BM,CD,-0.052484081
2012,20119,BM,CD,-0.12863753
2012,201110,BM,CD,0.043801222
2012,201111,BM,CD,-0.065663967
2012,201112,BM,CD,-0.174002021
2012,20121,BM,CD,0.012785979
2012,20122,BM,CD,0.131130386
2012,20123,BM,CD,-0.075338045
2012,20124,BM,CD,0.112984014
2012,20125,BM,CD,0.033506346
2012,20126,BM,CD,-0.092414427
2012,20127,BM,CD,-0.077184331
2012,20107,BM,CE,0.165297008
2012,20108,BM,CE,0.07157785
2012,20109,BM,CE,0.036346219
2012,201010,BM,CE,0.095708964
2012,201011,BM,CE,-0.004619474
2012,201012,BM,CE,-0.025007295
2012,20111,BM,CE,-0.037170069
2012,20112,BM,CE,0.099915877
2012,20113,BM,CE,-0.010440882
2012,20114,BM,CE,-0.023071554
2012,20115,BM,CE,-0.056960056
2012,20116,BM,CE,0.025214399
2012,20117,BM,CE,-1.28E-05
2012,20118,BM,CE,-0.050807578
2012,20119,BM,CE,-0.12644795
2012,201110,BM,CE,0.025518071
2012,201111,BM,CE,-0.060590761
2012,201112,BM,CE,-0.147300414
2012,20121,BM,CE,0.011319373
2012,20122,BM,CE,0.148669733
2012,20123,BM,CE,-0.07147115
2012,20124,BM,CE,0.089424402
2012,20125,BM,CE,0.025637849
2012,20126,BM,CE,-0.091894324
2012,20127,BM,CE,-0.074173639
2012,20107,OP,CA,0.158705039
2012,20108,OP,CA,0.106883528
2012,20109,OP,CA,0.019572361
2012,201010,OP,CA,0.12071885
2012,201011,OP,CA,-0.001794916
2012,201012,OP,CA,-0.038462496
2012,20111,OP,CA,-0.048931404
2012,20112,OP,CA,0.125688882
2012,20113,OP,CA,0.02053411
2012,20114,OP,CA,-0.036386307
2012,20115,OP,CA,-0.078296589
2012,20116,OP,CA,0.038081468
2012,20117,OP,CA,0.013682571
2012,20118,OP,CA,-0.049637421
2012,20119,OP,CA,-0.114453934
2012,201110,OP,CA,0.020463865
2012,201111,OP,CA,-0.049098751
2012,201112,OP,CA,-0.199002894
2012,20121,OP,CA,0.035071147
2012,20122,OP,CA,0.148066758
2012,20123,OP,CA,-0.071315424
2012,20124,OP,CA,0.091505905
2012,20125,OP,CA,0.027355248
2012,20126,OP,CA,-0.092320439
2012,20127,OP,CA,-0.080909359
2012,20107,OP,CB,0.174730434
2012,20108,OP,CB,0.087268979
2012,20109,OP,CB,0.029331058
2012,201010,OP,CB,0.099090245
2012,201011,OP,CB,0.011409909
2012,201012,OP,CB,-0.020361186
2012,20111,OP,CB,-0.045923392
2012,20112,OP,CB,0.121824952
2012,20113,OP,CB,-0.000745449
2012,20114,OP,CB,-0.035889591
2012,20115,OP,CB,-0.052525799
2012,20116,OP,CB,0.031214937
2012,20117,OP,CB,0.01329226
2012,20118,OP,CB,-0.054946045
2012,20119,OP,CB,-0.126218404
2012,201110,OP,CB,0.023819339
2012,201111,OP,CB,-0.042401233
2012,201112,OP,CB,-0.185806919
2012,20121,OP,CB,0.005553537
2012,20122,OP,CB,0.134003302
2012,20123,OP,CB,-0.074369798
2012,20124,OP,CB,0.103717211
2012,20125,OP,CB,0.014298161
2012,20126,OP,CB,-0.093916348
2012,20127,OP,CB,-0.100115541
2012,20107,OP,CC,0.158090926
2012,20108,OP,CC,0.116864201
2012,20109,OP,CC,0.014360916
2012,201010,OP,CC,0.110493444
2012,201011,OP,CC,-0.016038259
2012,201012,OP,CC,-0.035401798
2012,20111,OP,CC,-0.037248991
2012,20112,OP,CC,0.116380181
2012,20113,OP,CC,0.009353459
2012,20114,OP,CC,-0.032066338
2012,20115,OP,CC,-0.073685706
2012,20116,OP,CC,0.032947814
2012,20117,OP,CC,0.014324372
2012,20118,OP,CC,-0.03146634
2012,20119,OP,CC,-0.129530429
2012,201110,OP,CC,0.045285357
2012,201111,OP,CC,-0.044349907
2012,201112,OP,CC,-0.157517383
2012,20121,OP,CC,0.0070268
2012,20122,OP,CC,0.132708728
2012,20123,OP,CC,-0.075300303
2012,20124,OP,CC,0.100081505
2012,20125,OP,CC,0.02214488
2012,20126,OP,CC,-0.091461338
2012,20127,OP,CC,-0.067423287
2012,20107,OP,CD,0.151685951
2012,20108,OP,CD,0.11535771
2012,20109,OP,CD,0.014510066
2012,201010,OP,CD,0.094707846
2012,201011,OP,CD,0.051543874
2012,201012,OP,CD,-0.013255541
2012,20111,OP,CD,-0.049800832
2012,20112,OP,CD,0.092167592
2012,20113,OP,CD,-0.022042867
2012,20114,OP,CD,-0.035858383
2012,20115,OP,CD,-0.061666355
2012,20116,OP,CD,0.038523572
2012,20117,OP,CD,0.041335207
2012,20118,OP,CD,-0.009500459
2012,20119,OP,CD,-0.129270132
2012,201110,OP,CD,0.049217542
2012,201111,OP,CD,-0.026881523
2012,201112,OP,CD,-0.140204177
2012,20121,OP,CD,-0.00993173
2012,20122,OP,CD,0.126879049
2012,20123,OP,CD,-0.059487091
2012,20124,OP,CD,0.066062231
2012,20125,OP,CD,0.031661475
2012,20126,OP,CD,-0.055935796
2012,20127,OP,CD,-0.062565517
2012,20107,OP,CE,0.166264857
2012,20108,OP,CE,0.126041061
2012,20109,OP,CE,0.038159693
2012,201010,OP,CE,0.099564573
2012,201011,OP,CE,0.025295972
2012,201012,OP,CE,-0.025774602
2012,20111,OP,CE,-0.071724739
2012,20112,OP,CE,0.124192675
2012,20113,OP,CE,0.006072639
2012,20114,OP,CE,-0.021621384
2012,20115,OP,CE,-0.075132257
2012,20116,OP,CE,0.048325911
2012,20117,OP,CE,0.024964738
2012,20118,OP,CE,-0.02494404
2012,20119,OP,CE,-0.130129902
2012,201110,OP,CE,0.051111667
2012,201111,OP,CE,-0.047979297
2012,201112,OP,CE,-0.129989899
2012,20121,OP,CE,0.036250536
2012,20122,OP,CE,0.124167961
2012,20123,OP,CE,-0.053513519
2012,20124,OP,CE,0.069917275
2012,20125,OP,CE,0.014010555
2012,20126,OP,CE,-0.076395219
2012,20127,OP,CE,-0.094216484
2012,20107,INV,CA,0.152432199
2012,20108,INV,CA,0.088421777
2012,20109,INV,CA,0.01933454
2012,201010,INV,CA,0.099467623
2012,201011,INV,CA,-0.013337804
2012,201012,INV,CA,-0.037807459
2012,20111,INV,CA,-0.049232552
2012,20112,INV,CA,0.112529031
2012,20113,INV,CA,0.022836297
2012,20114,INV,CA,-0.041722882
2012,20115,INV,CA,-0.06676958
2012,20116,INV,CA,0.026179686
2012,20117,INV,CA,0.00932224
2012,20118,INV,CA,-0.049432239
2012,20119,INV,CA,-0.107002327
2012,201110,INV,CA,0.028299923
2012,201111,INV,CA,-0.036079398
2012,201112,INV,CA,-0.17880731
2012,20121,INV,CA,0.04161202
2012,20122,INV,CA,0.120667801
2012,20123,INV,CA,-0.078702299
2012,20124,INV,CA,0.105770054
2012,20125,INV,CA,0.012243554
2012,20126,INV,CA,-0.087702262
2012,20127,INV,CA,-0.066011382
2012,20107,INV,CB,0.160915518
2012,20108,INV,CB,0.111228729
2012,20109,INV,CB,0.006853126
2012,201010,INV,CB,0.105428929
2012,201011,INV,CB,0.025087706
2012,201012,INV,CB,-0.049549365
2012,20111,INV,CB,-0.04116795
2012,20112,INV,CB,0.127475003
2012,20113,INV,CB,0.005965688
2012,20114,INV,CB,-0.01172148
2012,20115,INV,CB,-0.057746316
2012,20116,INV,CB,0.02174109
2012,20117,INV,CB,0.007876333
2012,20118,INV,CB,-0.032343625
2012,20119,INV,CB,-0.128803761
2012,201110,INV,CB,0.037055848
2012,201111,INV,CB,-0.041223199
2012,201112,INV,CB,-0.188604244
2012,20121,INV,CB,0.011153567
2012,20122,INV,CB,0.143678488
2012,20123,INV,CB,-0.063765698
2012,20124,INV,CB,0.086501325
2012,20125,INV,CB,0.024100839
2012,20126,INV,CB,-0.076091352
2012,20127,INV,CB,-0.083758325
2012,20107,INV,CC,0.15785487
2012,20108,INV,CC,0.104905166
2012,20109,INV,CC,0.019880163
2012,201010,INV,CC,0.101419847
2012,201011,INV,CC,0.025329508
2012,201012,INV,CC,-0.030406901
2012,20111,INV,CC,-0.06633712
2012,20112,INV,CC,0.119876207
2012,20113,INV,CC,-0.007418817
2012,20114,INV,CC,-0.040180377
2012,20115,INV,CC,-0.075692637
2012,20116,INV,CC,0.050414705
2012,20117,INV,CC,0.032656023
2012,20118,INV,CC,-0.031761571
2012,20119,INV,CC,-0.135798683
2012,201110,INV,CC,0.027444629
2012,201111,INV,CC,-0.047920544
2012,201112,INV,CC,-0.167262252
2012,20121,INV,CC,0.002210829
2012,20122,INV,CC,0.132725842
2012,20123,INV,CC,-0.065715854
2012,20124,INV,CC,0.094785153
2012,20125,INV,CC,0.030222525
2012,20126,INV,CC,-0.077892749
2012,20127,INV,CC,-0.087806099
2012,20107,INV,CD,0.166680986
2012,20108,INV,CD,0.114263671
2012,20109,INV,CD,0.043851442
2012,201010,INV,CD,0.103221577
2012,201011,INV,CD,-0.001365916
2012,201012,INV,CD,-0.005364922
2012,20111,INV,CD,-0.028319258
2012,20112,INV,CD,0.102284868
2012,20113,INV,CD,0.002891637
2012,20114,INV,CD,-0.026689592
2012,20115,INV,CD,-0.06874618
2012,20116,INV,CD,0.03827226
2012,20117,INV,CD,0.034416418
2012,20118,INV,CD,-0.036954349
2012,20119,INV,CD,-0.140897555
2012,201110,INV,CD,0.025611117
2012,201111,INV,CD,-0.049434782
2012,201112,INV,CD,-0.158914035
2012,20121,INV,CD,0.013474991
2012,20122,INV,CD,0.135989882
2012,20123,INV,CD,-0.066592857
2012,20124,INV,CD,0.080082332
2012,20125,INV,CD,0.028092178
2012,20126,INV,CD,-0.103430464
2012,20127,INV,CD,-0.075337967
2012,20107,INV,CE,0.188074883
2012,20108,INV,CE,0.127535517
2012,20109,INV,CE,0.034155059
2012,201010,INV,CE,0.123505304
2012,201011,INV,CE,0.025927648
2012,201012,INV,CE,0.000193524
2012,20111,INV,CE,-0.057744532
2012,20112,INV,CE,0.119248425
2012,20113,INV,CE,-0.010466179
2012,20114,INV,CE,-0.048923827
2012,20115,INV,CE,-0.065415062
2012,20116,INV,CE,0.0478929
2012,20117,INV,CE,0.016687733
2012,20118,INV,CE,-0.033278116
2012,20119,INV,CE,-0.11339508
2012,201110,INV,CE,0.062071607
2012,201111,INV,CE,-0.035180703
2012,201112,INV,CE,-0.133682726
2012,20121,INV,CE,-0.0015336
2012,20122,INV,CE,0.137249055
2012,20123,INV,CE,-0.065107342
2012,20124,INV,CE,0.071402118
2012,20125,INV,CE,0.014433807
2012,20126,INV,CE,-0.074095613
2012,20127,INV,CE,-0.093631501
2012,20107,BM,DA,0.1252182
2012,20108,BM,DA,0.163144924
2012,20109,BM,DA,0.036641951
2012,201010,BM,DA,0.132859797
2012,201011,BM,DA,0.096300087
2012,201012,BM,DA,-0.014720699
2012,20111,BM,DA,-0.092000614
2012,20112,BM,DA,0.125813822
2012,20113,BM,DA,0.022593521
2012,20114,BM,DA,-0.021595792
2012,20115,BM,DA,-0.066896026
2012,20116,BM,DA,0.03755886
2012,20117,BM,DA,0.048520337
2012,20118,BM,DA,-0.006326707
2012,20119,BM,DA,-0.140697947
2012,201110,BM,DA,0.05472606
2012,201111,BM,DA,-0.015264899
2012,201112,BM,DA,-0.133855173
2012,20121,BM,DA,0.003102525
2012,20122,BM,DA,0.135692926
2012,20123,BM,DA,-0.063334283
2012,20124,BM,DA,0.082589395
2012,20125,BM,DA,0.053357014
2012,20126,BM,DA,-0.047935882
2012,20127,BM,DA,-0.090102917
2012,20107,BM,DB,0.142691389
2012,20108,BM,DB,0.102346905
2012,20109,BM,DB,0.022897701
2012,201010,BM,DB,0.104484827
2012,201011,BM,DB,0.04339455
2012,201012,BM,DB,-0.027311359
2012,20111,BM,DB,-0.063571499
2012,20112,BM,DB,0.111903471
2012,20113,BM,DB,-0.002548863
2012,20114,BM,DB,-0.030548661
2012,20115,BM,DB,-0.068206597
2012,20116,BM,DB,0.03905187
2012,20117,BM,DB,-0.004229169
2012,20118,BM,DB,-0.038483077
2012,20119,BM,DB,-0.121669892
2012,201110,BM,DB,0.054698516
2012,201111,BM,DB,-0.032305003
2012,201112,BM,DB,-0.153776464
2012,20121,BM,DB,-0.000710298
2012,20122,BM,DB,0.130648177
2012,20123,BM,DB,-0.065796778
2012,20124,BM,DB,0.066447849
2012,20125,BM,DB,0.010283614
2012,20126,BM,DB,-0.083732857
2012,20127,BM,DB,-0.074544921
2012,20107,BM,DC,0.155095574
2012,20108,BM,DC,0.101870568
2012,20109,BM,DC,0.019633597
2012,201010,BM,DC,0.098830833
2012,201011,BM,DC,-0.005864743
2012,201012,BM,DC,-0.016373431
2012,20111,BM,DC,-0.047578991
2012,20112,BM,DC,0.12190131
2012,20113,BM,DC,-0.011148167
2012,20114,BM,DC,-0.025960272
2012,20115,BM,DC,-0.082607951
2012,20116,BM,DC,0.043389489
2012,20117,BM,DC,0.024386228
2012,20118,BM,DC,-0.04168235
2012,20119,BM,DC,-0.123741644
2012,201110,BM,DC,0.028403522
2012,201111,BM,DC,-0.038777474
2012,201112,BM,DC,-0.158756459
2012,20121,BM,DC,0.037315533
2012,20122,BM,DC,0.120144233
2012,20123,BM,DC,-0.080033325
2012,20124,BM,DC,0.111613329
2012,20125,BM,DC,0.025667763
2012,20126,BM,DC,-0.069855302
2012,20127,BM,DC,-0.088500283
2012,20107,BM,DD,0.200721461
2012,20108,BM,DD,0.06775383
2012,20109,BM,DD,0.008033097
2012,201010,BM,DD,0.112802788
2012,201011,BM,DD,-0.021869278
2012,201012,BM,DD,-0.020298345
2012,20111,BM,DD,-0.031060026
2012,20112,BM,DD,0.108652273
2012,20113,BM,DD,-0.00496557
2012,20114,BM,DD,-0.018288187
2012,20115,BM,DD,-0.073935002
2012,20116,BM,DD,0.03729536
2012,20117,BM,DD,-0.001280771
2012,20118,BM,DD,-0.057155329
2012,20119,BM,DD,-0.12259373
2012,201110,BM,DD,0.050046354
2012,201111,BM,DD,-0.073745595
2012,201112,BM,DD,-0.13268579
2012,20121,BM,DD,0.028109849
2012,20122,BM,DD,0.130285317
2012,20123,BM,DD,-0.085294908
2012,20124,BM,DD,0.125524373
2012,20125,BM,DD,0.007790025
2012,20126,BM,DD,-0.083442919
2012,20127,BM,DD,-0.078532929
2012,20107,BM,DE,0.166123021
2012,20108,BM,DE,0.054754036
2012,20109,BM,DE,-0.012870906
2012,201010,BM,DE,0.110381801
2012,201011,BM,DE,-0.059532186
2012,201012,BM,DE,0.005831604
2012,20111,BM,DE,-0.008017599
2012,20112,BM,DE,0.097656139
2012,20113,BM,DE,0.026347806
2012,20114,BM,DE,-0.005715758
2012,20115,BM,DE,-0.085949394
2012,20116,BM,DE,0.044517445
2012,20117,BM,DE,-0.021545724
2012,20118,BM,DE,-0.03311732
2012,20119,BM,DE,-0.108674214
2012,201110,BM,DE,0.028693692
2012,201111,BM,DE,-0.082222066
2012,201112,BM,DE,-0.113529239
2012,20121,BM,DE,0.042020976
2012,20122,BM,DE,0.119948708
2012,20123,BM,DE,-0.072969266
2012,20124,BM,DE,0.111173162
2012,20125,BM,DE,0.01523612
2012,20126,BM,DE,-0.075701466
2012,20127,BM,DE,-0.099816439
2012,20107,OP,DA,0.148453371
2012,20108,OP,DA,0.076017116
2012,20109,OP,DA,0.033403845
2012,201010,OP,DA,0.111954728
2012,201011,OP,DA,0.007681742
2012,201012,OP,DA,-0.03613715
2012,20111,OP,DA,-0.049031376
2012,20112,OP,DA,0.125282597
2012,20113,OP,DA,-0.004889861
2012,20114,OP,DA,-0.009811401
2012,20115,OP,DA,-0.091808382
2012,20116,OP,DA,0.01742529
2012,20117,OP,DA,0.010605399
2012,20118,OP,DA,-0.054046602
2012,20119,OP,DA,-0.140161429
2012,201110,OP,DA,0.039699676
2012,201111,OP,DA,-0.044671896
2012,201112,OP,DA,-0.168029258
2012,20121,OP,DA,0.027374946
2012,20122,OP,DA,0.142565934
2012,20123,OP,DA,-0.103998352
2012,20124,OP,DA,0.101651954
2012,20125,OP,DA,0.020550446
2012,20126,OP,DA,-0.074934405
2012,20127,OP,DA,-0.087736648
2012,20107,OP,DB,0.161530735
2012,20108,OP,DB,0.094413067
2012,20109,OP,DB,0.010820524
2012,201010,OP,DB,0.140337018
2012,201011,OP,DB,0.004424201
2012,201012,OP,DB,-0.042977117
2012,20111,OP,DB,-0.042208544
2012,20112,OP,DB,0.127613992
2012,20113,OP,DB,0.022040624
2012,20114,OP,DB,-0.020277285
2012,20115,OP,DB,-0.081456689
2012,20116,OP,DB,0.031052691
2012,20117,OP,DB,-0.009337726
2012,20118,OP,DB,-0.03932696
2012,20119,OP,DB,-0.128246706
2012,201110,OP,DB,0.048504466
2012,201111,OP,DB,-0.044883171
2012,201112,OP,DB,-0.161310403
2012,20121,OP,DB,0.033405858
2012,20122,OP,DB,0.122630758
2012,20123,OP,DB,-0.092834979
2012,20124,OP,DB,0.107916771
2012,20125,OP,DB,0.034847319
2012,20126,OP,DB,-0.090112816
2012,20127,OP,DB,-0.099473641
2012,20107,OP,DC,0.165450247
2012,20108,OP,DC,0.088523837
2012,20109,OP,DC,0.029901166
2012,201010,OP,DC,0.10787797
2012,201011,OP,DC,-0.013019938
2012,201012,OP,DC,-0.017533431
2012,20111,OP,DC,-0.048156111
2012,20112,OP,DC,0.111135332
2012,20113,OP,DC,0.005179792
2012,20114,OP,DC,-0.052265575
2012,20115,OP,DC,-0.069952663
2012,20116,OP,DC,0.040364129
2012,20117,OP,DC,-0.007251507
2012,20118,OP,DC,-0.037717375
2012,20119,OP,DC,-0.119702166
2012,201110,OP,DC,0.05053357
2012,201111,OP,DC,-0.051198811
2012,201112,OP,DC,-0.138370261
2012,20121,OP,DC,0.012081592
2012,20122,OP,DC,0.137266587
2012,20123,OP,DC,-0.069513952
2012,20124,OP,DC,0.0977585
2012,20125,OP,DC,0.022833383
2012,20126,OP,DC,-0.078255095
2012,20127,OP,DC,-0.086700692
2012,20107,OP,DD,0.160708839
2012,20108,OP,DD,0.103656614
2012,20109,OP,DD,0.001816733
2012,201010,OP,DD,0.093488836
2012,201011,OP,DD,0.019969695
2012,201012,OP,DD,-0.009567532
2012,20111,OP,DD,-0.051106299
2012,20112,OP,DD,0.111143339
2012,20113,OP,DD,0.007430467
2012,20114,OP,DD,-0.024259638
2012,20115,OP,DD,-0.070904434
2012,20116,OP,DD,0.044536822
2012,20117,OP,DD,0.009738679
2012,20118,OP,DD,-0.047017084
2012,20119,OP,DD,-0.124431442
2012,201110,OP,DD,0.042159419
2012,201111,OP,DD,-0.043508709
2012,201112,OP,DD,-0.138265293
2012,20121,OP,DD,0.016413101
2012,20122,OP,DD,0.123314407
2012,20123,OP,DD,-0.071141727
2012,20124,OP,DD,0.116438009
2012,20125,OP,DD,0.012452688
2012,20126,OP,DD,-0.060839895
2012,20127,OP,DD,-0.083321224
2012,20107,OP,DE,0.159075036
2012,20108,OP,DE,0.114704452
2012,20109,OP,DE,0.008834523
2012,201010,OP,DE,0.107443424
2012,201011,OP,DE,0.045044592
2012,201012,OP,DE,0.011854525
2012,20111,OP,DE,-0.055238171
2012,20112,OP,DE,0.100423341
2012,20113,OP,DE,-0.004443753
2012,20114,OP,DE,0.000267888
2012,20115,OP,DE,-0.068355452
2012,20116,OP,DE,0.054470651
2012,20117,OP,DE,0.036911028
2012,20118,OP,DE,-0.01157664
2012,20119,OP,DE,-0.117449391
2012,201110,OP,DE,0.041860037
2012,201111,OP,DE,-0.0452459
2012,201112,OP,DE,-0.113883546
2012,20121,OP,DE,0.018929118
2012,20122,OP,DE,0.120568932
2012,20123,OP,DE,-0.051636426
2012,20124,OP,DE,0.077426824
2012,20125,OP,DE,0.024696136
2012,20126,OP,DE,-0.06295275
2012,20127,OP,DE,-0.077960338
2012,20107,INV,DA,0.178578319
2012,20108,INV,DA,0.067005593
2012,20109,INV,DA,-0.010215235
2012,201010,INV,DA,0.131211601
2012,201011,INV,DA,0.008229813
2012,201012,INV,DA,-0.053653043
2012,20111,INV,DA,-0.020032963
2012,20112,INV,DA,0.110449405
2012,20113,INV,DA,0.034544639
2012,20114,INV,DA,-0.013665678
2012,20115,INV,DA,-0.086970021
2012,20116,INV,DA,0.041665726
2012,20117,INV,DA,0.000645326
2012,20118,INV,DA,-0.047410198
2012,20119,INV,DA,-0.118997607
2012,201110,INV,DA,0.041710676
2012,201111,INV,DA,-0.053384053
2012,201112,INV,DA,-0.155792835
2012,20121,INV,DA,0.039844019
2012,20122,INV,DA,0.13141875
2012,20123,INV,DA,-0.08613091
2012,20124,INV,DA,0.134183309
2012,20125,INV,DA,0.002875289
2012,20126,INV,DA,-0.085175879
2012,20127,INV,DA,-0.084893679
2012,20107,INV,DB,0.154648164
2012,20108,INV,DB,0.075894261
2012,20109,INV,DB,0.010956434
2012,201010,INV,DB,0.104889236
2012,201011,INV,DB,-0.010634559
2012,201012,INV,DB,-0.033740483
2012,20111,INV,DB,-0.047174503
2012,20112,INV,DB,0.115284841
2012,20113,INV,DB,0.009831418
2012,20114,INV,DB,-0.024929251
2012,20115,INV,DB,-0.055405903
2012,20116,INV,DB,0.030009776
2012,20117,INV,DB,-0.000638197
2012,20118,INV,DB,-0.054753594
2012,20119,INV,DB,-0.118094235
2012,201110,INV,DB,0.034502075
2012,201111,INV,DB,-0.054317515
2012,201112,INV,DB,-0.143282778
2012,20121,INV,DB,0.025531131
2012,20122,INV,DB,0.134744046
2012,20123,INV,DB,-0.076278008
2012,20124,INV,DB,0.10788931
2012,20125,INV,DB,0.030615944
2012,20126,INV,DB,-0.073199424
2012,20127,INV,DB,-0.091307857
2012,20107,INV,DC,0.160612662
2012,20108,INV,DC,0.1081274
2012,20109,INV,DC,0.010901806
2012,201010,INV,DC,0.129570625
2012,201011,INV,DC,-0.000271231
2012,201012,INV,DC,-0.026720394
2012,20111,INV,DC,-0.035831964
2012,20112,INV,DC,0.113672049
2012,20113,INV,DC,-0.01473144
2012,20114,INV,DC,-0.031590448
2012,20115,INV,DC,-0.082296663
2012,20116,INV,DC,0.035247966
2012,20117,INV,DC,0.013831938
2012,20118,INV,DC,-0.039342624
2012,20119,INV,DC,-0.11188152
2012,201110,INV,DC,0.04116289
2012,201111,INV,DC,-0.045796386
2012,201112,INV,DC,-0.129139577
2012,20121,INV,DC,0.009243642
2012,20122,INV,DC,0.118166462
2012,20123,INV,DC,-0.059832579
2012,20124,INV,DC,0.084820317
2012,20125,INV,DC,0.008969244
2012,20126,INV,DC,-0.066711288
2012,20127,INV,DC,-0.078474153
2012,20107,INV,DD,0.140288591
2012,20108,INV,DD,0.088362485
2012,20109,INV,DD,0.035753958
2012,201010,INV,DD,0.098613527
2012,201011,INV,DD,0.030367469
2012,201012,INV,DD,0.006951404
2012,20111,INV,DD,-0.069221202
2012,20112,INV,DD,0.11111602
2012,20113,INV,DD,0.002387312
2012,20114,INV,DD,-0.023591977
2012,20115,INV,DD,-0.069907496
2012,20116,INV,DD,0.034578447
2012,20117,INV,DD,0.010756595
2012,20118,INV,DD,-0.051139638
2012,20119,INV,DD,-0.136268142
2012,201110,INV,DD,0.045429502
2012,201111,INV,DD,-0.028059198
2012,201112,INV,DD,-0.144755645
2012,20121,INV,DD,0.012987131
2012,20122,INV,DD,0.119293244
2012,20123,INV,DD,-0.076756416
2012,20124,INV,DD,0.108445825
2012,20125,INV,DD,0.023401971
2012,20126,INV,DD,-0.077635147
2012,20127,INV,DD,-0.089978083
2012,20107,INV,DE,0.170860991
2012,20108,INV,DE,0.15811478
2012,20109,INV,DE,0.025926168
2012,201010,INV,DE,0.096346773
2012,201011,INV,DE,0.047204543
2012,201012,INV,DE,0.021364985
2012,20111,INV,DE,-0.069720985
2012,20112,INV,DE,0.117888356
2012,20113,INV,DE,-0.006152474
2012,20114,INV,DE,-0.009877153
2012,20115,INV,DE,-0.084815153
2012,20116,INV,DE,0.062275046
2012,20117,INV,DE,0.027325678
2012,20118,INV,DE,0.020505392
2012,20119,INV,DE,-0.133243675
2012,201110,INV,DE,0.059553953
2012,201111,INV,DE,-0.051270792
2012,201112,INV,DE,-0.125064295
2012,20121,INV,DE,0.017809742
2012,20122,INV,DE,0.13594089
2012,20123,INV,DE,-0.067725861
2012,20124,INV,DE,0.06027688
2012,20125,INV,DE,0.043424858
2012,20126,INV,DE,-0.057414093
2012,20127,INV,DE,-0.083402921
2012,20107,BM,EA,0.135049382
2012,20108,BM,EA,0.143506761
