,Stkcd,Size,BM,OP,INV
2098,600855,C,C,C,E
2099,600856,A,E,E,B
2100,600857,A,B,C,A
2101,600858,B,E,A,A
2102,600859,E,B,B,A
2103,600860,A,C,D,B
2104,600861,C,B,A,A
2105,600862,E,A,D,B
2106,600863,D,E,B,A
2107,600864,D,E,A,A
2108,600865,B,B,E,D
2109,600866,B,B,C,D
2110,600867,E,A,E,C
2111,600868,C,A,A,B
2112,600869,D,D,A,A
2113,600870,B,A,A,E
2114,600871,E,D,B,B
2115,600872,E,A,E,D
2116,600873,E,C,D,B
2117,600874,C,E,C,C
2118,600875,E,E,C,C
2119,600876,D,C,E,C
2120,600877,D,A,E,E
2121,600879,E,D,B,C
2122,600880,B,B,B,C
2123,600881,D,E,A,B
2124,600882,E,A,B,E
2125,600883,A,A,B,B
2126,600884,E,B,B,B
2127,600885,E,A,E,C
2128,600886,E,E,D,B
2129,600887,E,A,E,D
2130,600888,D,D,C,B
2131,600889,A,D,B,D
2132,600890,A,A,A,A
2133,600892,A,A,C,A
2134,600893,E,A,B,B
2135,600894,C,D,C,D
2136,600895,E,C,E,E
2137,600896,B,B,B,E
2138,600897,C,C,C,B
2139,600898,A,A,A,A
2140,600900,E,B,E,D
2141,600901,D,E,E,D
2142,600903,D,B,C,B
2143,600908,D,E,D,D
2144,600909,E,D,D,D
2145,600917,D,B,C,C
2146,600919,E,E,C,D
2147,600926,E,E,C,D
2148,600928,C,E,D,C
2149,600929,C,E,C,E
2150,600933,D,A,D,C
2151,600936,C,D,A,D
2152,600939,C,E,B,B
2153,600958,E,E,B,D
2154,600959,D,D,A,B
2155,600960,B,E,A,B
2156,600961,C,D,E,A
2157,600962,A,C,A,B
2158,600963,D,D,B,B
2159,600965,C,B,B,A
2160,600966,D,B,E,B
2161,600967,D,D,C,D
2162,600968,C,E,D,C
2163,600969,A,E,B,C
2164,600970,E,D,D,B
2165,600971,D,D,D,B
2166,600973,C,E,C,D
2167,600975,B,A,E,E
2168,600976,C,B,D,E
2169,600977,E,B,A,B
2170,600979,B,D,C,B
2171,600980,B,A,C,C
2172,600981,C,E,C,B
2173,600982,B,E,C,D
2174,600983,C,D,A,A
2175,600984,D,D,D,E
2176,600985,D,E,E,C
2177,600986,C,C,A,A
2178,600987,C,C,D,C
2179,600988,E,A,E,A
2180,600989,E,C,E,D
2181,600990,C,C,C,D
2182,600992,A,D,B,D
2183,600993,D,A,E,D
2184,600995,B,B,B,B
2185,600996,C,E,A,C
2186,600997,D,E,D,D
2187,600998,E,D,E,D
2188,600999,E,E,D,E
2189,601000,D,D,D,B
2190,601001,D,E,E,D
2191,601002,C,C,D,D
2192,601003,D,E,C,E
2193,601005,E,E,B,E
2194,601006,E,D,D,E
2195,601007,A,C,B,B
2196,601008,B,E,B,B
2197,601009,E,E,D,D
2198,601010,C,C,C,B
2199,601011,D,D,A,B
2200,601012,E,A,E,E
2201,601015,D,D,C,D
2202,601016,E,D,C,E
2203,601018,E,D,C,D
2204,601019,D,C,D,C
2205,601020,C,C,A,C
2206,601021,E,B,A,D
2207,601028,D,A,B,E
2208,601038,D,D,B,C
2209,601058,E,B,E,D
2210,601066,E,E,E,E
2211,601068,A,E,A,B
2212,601069,D,A,C,B
2213,601077,E,E,D,C
2214,601086,B,C,C,A
2215,601088,E,D,D,B
2216,601098,D,C,D,C
2217,601099,E,C,A,A
2218,601100,E,A,E,E
2219,601101,D,E,B,B
2220,601106,E,D,A,B
2221,601107,C,E,B,C
2222,601108,E,D,D,E
2223,601111,E,E,A,A
2224,601113,B,E,A,A
2225,601116,B,C,B,B
2226,601117,E,E,D,D
2227,601118,E,B,A,C
2228,601126,D,C,C,D
2229,601127,E,D,A,A
2230,601128,D,E,D,D
2231,601137,D,C,C,D
2232,601138,E,E,E,C
2233,601139,E,C,D,C
2234,601155,E,E,E,D
2235,601158,E,C,D,D
2236,601162,D,E,B,E
2237,601163,D,C,D,D
2238,601166,E,E,D,D
2239,601168,E,D,D,C
2240,601169,E,E,D,C
2241,601177,B,C,C,B
2242,601179,E,D,A,B
2243,601186,E,E,C,D
2244,601188,C,D,B,B
2245,601198,E,E,C,D
2246,601199,B,D,D,D
2247,601200,D,D,C,E
2248,601208,D,B,C,E
2249,601211,E,E,D,E
2250,601212,E,D,B,A
2251,601216,E,B,E,C
2252,601218,B,C,C,A
2253,601222,E,C,D,D
2254,601225,E,C,E,D
2255,601226,C,D,B,A
2256,601228,E,D,C,D
2257,601229,E,E,D,C
2258,601231,E,B,E,E
2259,601233,E,B,D,D
2260,601236,E,D,D,A
2261,601238,E,D,C,B
2262,601258,D,D,B,A
2263,601288,E,E,D,C
2264,601298,D,E,D,C
2265,601311,D,C,D,C
2266,601318,E,E,E,D
2267,601319,E,E,D,D
2268,601326,D,D,C,B
2269,601328,E,E,C,C
2270,601330,D,E,D,E
2271,601333,D,E,A,B
2272,601336,E,E,D,D
2273,601339,D,D,B,A
2274,601360,E,D,C,E
2275,601366,C,D,B,C
2276,601368,C,E,C,D
2277,601369,D,D,D,D
2278,601375,D,E,A,D
2279,601377,E,E,D,C
2280,601388,D,B,E,B
2281,601390,E,E,D,D
2282,601398,E,E,D,D
2283,601500,C,D,B,C
2284,601512,D,E,D,D
2285,601515,D,B,D,C
2286,601518,B,E,B,B
2287,601519,D,A,B,A
2288,601555,E,E,C,C
2289,601566,D,C,D,B
2290,601567,E,D,D,B
2291,601577,D,E,D,D
2292,601579,C,B,D,B
2293,601588,C,E,B,A
2294,601595,C,B,A,A
2295,601598,C,E,D,C
2296,601599,B,D,A,A
2297,601600,E,E,B,A
2298,601601,E,E,D,D
2299,601606,B,C,B,B
2300,601607,E,E,D,C
2301,601608,D,C,B,B
2302,601611,E,E,C,D
2303,601615,E,E,D,E
2304,601616,B,C,B,A
2305,601618,E,E,C,D
2306,601619,D,C,C,E
2307,601628,E,E,D,D
2308,601633,E,B,D,E
2309,601636,E,A,E,C
2310,601658,E,E,D,D
2311,601666,D,E,D,B
2312,601668,E,E,E,C
2313,601669,E,E,C,C
2314,601677,E,C,D,C
2315,601678,D,D,D,E
2316,601688,E,E,D,E
2317,601689,E,A,C,C
2318,601696,E,E,C,D
2319,601698,C,E,B,B
2320,601699,E,E,D,C
2321,601700,C,B,D,B
2322,601717,D,D,D,D
2323,601718,D,D,A,A
2324,601727,E,E,B,D
2325,601766,E,E,C,B
2326,601777,D,C,C,A
2327,601788,E,E,D,D
2328,601789,B,E,C,D
2329,601798,A,D,B,A
2330,601799,E,A,E,E
2331,601800,E,E,C,D
2332,601801,D,D,C,C
2333,601808,E,D,C,B
2334,601811,C,D,D,D
2335,601816,E,D,B,E
2336,601818,E,E,D,D
2337,601828,E,E,B,C
2338,601838,E,E,D,D
2339,601857,E,E,B,A
2340,601858,C,B,D,C
2341,601860,C,E,D,C
2342,601865,E,B,E,E
2343,601866,E,E,D,B
2344,601869,D,E,C,D
2345,601872,E,D,D,C
2346,601877,E,B,E,E
2347,601878,E,D,D,E
2348,601880,E,D,B,B
2349,601881,E,E,D,E
2350,601882,D,A,D,E
2351,601886,D,E,D,B
2352,601888,E,A,E,E
2353,601890,C,B,B,B
2354,601898,E,E,C,B
2355,601899,E,C,D,E
2356,601900,C,D,D,C
2357,601901,E,D,B,A
2358,601908,E,B,C,B
2359,601916,E,E,D,D
2360,601918,D,E,E,B
2361,601919,E,D,E,B
2362,601928,D,D,D,C
2363,601929,C,E,A,B
2364,601933,E,B,D,C
2365,601939,E,E,D,D
2366,601949,D,C,D,C
2367,601952,D,A,D,C
2368,601958,E,B,B,A
2369,601965,D,A,D,C
2370,601966,E,A,D,C
2371,601968,D,C,C,B
2372,601969,E,B,B,B
2373,601975,C,C,E,C
2374,601985,E,E,D,C
2375,601988,E,E,D,C
2376,601989,E,D,A,A
2377,601990,E,D,C,E
2378,601991,E,E,C,B
2379,601992,E,E,C,B
2380,601996,B,C,C,A
2381,601997,E,E,D,C
2382,601998,E,E,D,D
2383,601999,B,C,C,C
2384,603000,D,A,D,C
2385,603001,B,D,A,B
2386,603002,C,C,D,E
2387,603003,B,D,A,A
2388,603005,E,A,D,E
2389,603006,A,C,C,B
2390,603007,A,D,A,B
2391,603008,D,C,D,D
2392,603009,A,D,A,B
2393,603010,D,A,E,D
2394,603011,A,C,A,C
2395,603012,B,D,E,C
2396,603013,C,E,E,A
2397,603015,B,B,B,D
2398,603016,B,A,C,B
2399,603017,B,C,D,C
2400,603018,C,D,E,D
2401,603019,E,A,C,E
2402,603020,C,C,C,C
2403,603021,A,D,C,C
2404,603022,B,A,C,C
2405,603023,A,A,B,A
2406,603025,E,A,D,B
2407,603026,E,A,D,B
2408,603027,E,A,D,C
2409,603028,B,A,C,E
2410,603029,A,C,A,C
2411,603030,A,E,C,C
2412,603031,B,B,A,A
2413,603032,B,B,A,B
2414,603033,C,C,C,D
2415,603035,C,D,D,B
2416,603036,A,B,C,C
2417,603037,A,B,C,B
2418,603038,A,B,B,D
2419,603039,E,A,E,E
2420,603040,B,A,E,D
2421,603041,A,A,D,D
2422,603042,A,C,A,A
2423,603043,D,A,E,E
2424,603045,A,D,B,E
2425,603050,B,D,C,E
2426,603053,C,C,D,B
2427,603055,C,C,B,D
2428,603056,D,B,E,D
2429,603058,B,A,D,E
2430,603059,A,D,C,D
2431,603060,D,A,E,E
2432,603063,D,B,C,B
2433,603066,A,B,C,B
2434,603067,C,B,D,E
2435,603068,D,A,A,E
2436,603069,C,A,A,A
2437,603076,C,B,D,A
2438,603077,E,C,B,B
2439,603078,D,A,C,E
2440,603079,B,A,E,D
2441,603080,A,C,C,D
2442,603081,C,C,E,D
2443,603083,C,C,A,E
2444,603085,A,C,B,D
2445,603086,A,C,D,B
2446,603088,A,B,D,D
2447,603089,A,C,D,D
2448,603090,A,B,B,A
2449,603093,A,E,B,E
2450,603096,C,A,D,C
2451,603098,E,C,C,C
2452,603099,A,B,A,A
2453,603100,C,C,E,D
2454,603101,A,D,B,C
2455,603103,D,A,A,B
2456,603105,C,C,B,C
2457,603106,B,C,B,A
2458,603108,C,D,E,D
2459,603109,A,D,C,D
2460,603110,C,A,C,B
2461,603111,C,C,D,D
2462,603113,D,B,D,E
2463,603115,A,D,D,B
2464,603116,B,D,B,C
2465,603117,A,E,B,A
2466,603118,D,C,C,C
2467,603121,A,C,C,D
2468,603123,B,D,C,E
2469,603126,C,C,C,C
2470,603127,E,A,E,E
2471,603128,D,A,E,D
2472,603129,D,A,E,E
2473,603131,C,A,D,E
2474,603133,B,B,A,A
2475,603136,B,B,C,E
2476,603138,B,A,C,C
2477,603139,A,B,B,D
2478,603156,E,B,E,B
2479,603157,A,E,E,A
2480,603158,B,B,D,E
2481,603159,A,A,D,C
2482,603160,E,A,E,E
2483,603161,A,D,A,D
2484,603165,B,B,D,C
2485,603166,C,C,D,C
2486,603167,B,C,C,B
2487,603168,B,B,A,C
2488,603169,C,D,A,A
2489,603177,B,B,A,A
2490,603178,A,C,C,B
2491,603179,D,B,C,E
2492,603180,C,B,E,E
2493,603181,D,A,E,D
2494,603183,A,B,D,E
2495,603185,E,A,E,E
2496,603186,C,B,C,E
2497,603187,C,A,E,E
2498,603188,B,C,A,A
2499,603189,C,A,C,D
2500,603192,A,E,D,D
2501,603195,D,C,E,E
2502,603196,A,B,A,A
2503,603197,C,C,D,C
2504,603198,E,A,E,C
2505,603199,A,B,C,B
2506,603200,B,A,B,C
2507,603203,C,A,E,E
2508,603208,D,A,E,E
2509,603214,B,C,E,B
2510,603217,A,D,C,B
2511,603218,E,A,D,E
2512,603220,B,D,B,D
2513,603222,C,B,B,C
2514,603223,D,A,E,C
2515,603225,E,C,B,E
2516,603226,A,B,C,D
2517,603227,B,C,D,C
2518,603228,E,A,E,E
2519,603229,D,A,C,E
2520,603232,B,A,B,E
2521,603233,E,A,E,E
2522,603236,D,A,C,E
2523,603238,A,B,E,E
2524,603239,B,A,D,B
2525,603256,A,D,C,D
2526,603258,C,A,E,D
2527,603259,E,A,D,E
2528,603260,E,A,E,D
2529,603266,A,B,C,D
2530,603267,E,A,E,E
2531,603268,A,B,B,A
2532,603269,A,D,C,E
2533,603277,D,B,E,D
2534,603278,B,D,C,E
2535,603279,C,D,E,D
2536,603283,C,B,E,E
2537,603286,A,B,B,B
2538,603288,E,A,E,D
2539,603289,B,B,C,C
2540,603290,E,A,E,E
2541,603297,B,B,D,D
2542,603298,D,A,E,E
2543,603299,C,D,B,B
2544,603300,D,D,D,E
2545,603301,D,B,E,E
2546,603303,D,B,D,C
2547,603305,D,A,D,E
2548,603306,D,A,C,B
2549,603308,D,A,B,C
2550,603309,B,A,E,B
2551,603311,A,A,D,B
2552,603313,D,A,D,E
2553,603315,B,B,C,C
2554,603316,A,D,B,D
2555,603317,C,B,D,E
2556,603318,A,C,B,E
2557,603319,B,B,D,E
2558,603320,A,B,C,C
2559,603321,A,B,B,C
2560,603322,A,B,D,B
2561,603323,C,E,C,D
2562,603326,B,B,E,E
2563,603327,A,C,E,C
2564,603328,D,B,C,B
2565,603329,A,B,C,E
2566,603330,B,A,C,E
2567,603331,A,C,D,E
2568,603332,A,E,B,A
2569,603333,B,C,A,C
2570,603335,A,A,D,B
2571,603336,B,A,C,E
2572,603337,D,A,D,E
2573,603338,E,A,E,E
2574,603339,B,B,C,B
2575,603345,E,A,E,E
2576,603348,D,D,B,E
2577,603351,A,C,C,D
2578,603355,D,B,E,E
2579,603356,A,C,D,E
2580,603357,B,C,E,D
2581,603358,D,C,C,C
2582,603359,C,C,D,E
2583,603360,B,A,E,D
2584,603363,C,C,E,E
2585,603365,B,B,D,C
2586,603366,B,D,C,B
2587,603367,C,C,D,D
2588,603368,D,D,E,E
2589,603369,E,A,E,D
2590,603377,C,B,B,C
2591,603378,D,A,E,E
2592,603379,B,D,B,B
2593,603380,C,A,E,D
2594,603383,C,A,C,D
2595,603385,B,C,C,D
2596,603386,C,B,D,C
2597,603387,C,A,E,E
2598,603388,A,D,C,B
2599,603389,A,B,B,B
2600,603390,A,D,A,B
2601,603393,C,D,D,C
2602,603396,D,A,D,E
2603,603398,B,A,C,B
2604,603399,B,C,A,A
2605,603416,C,A,E,E
2606,603421,C,B,B,D
2607,603429,D,A,C,B
2608,603444,E,A,E,E
2609,603456,E,A,D,C
2610,603458,B,D,E,D
2611,603466,C,B,E,D
2612,603477,C,D,D,E
2613,603486,E,A,E,E
2614,603488,A,A,D,C
2615,603489,D,A,E,E
2616,603496,B,A,B,E
2617,603499,A,B,A,E
2618,603500,A,A,C,B
2619,603501,E,A,E,E
2620,603505,D,A,E,C
2621,603506,B,E,E,C
2622,603507,B,C,C,C
2623,603508,C,C,A,A
2624,603515,E,A,E,C
2625,603516,B,B,D,E
2626,603517,E,A,E,C
2627,603518,C,E,A,A
2628,603519,B,A,D,D
2629,603520,D,A,E,E
2630,603527,A,B,C,D
2631,603528,C,B,B,E
2632,603530,A,D,E,B
2633,603533,D,A,E,D
2634,603535,C,A,D,D
2635,603536,A,B,B,D
2636,603538,C,B,D,D
2637,603551,A,D,D,E
2638,603555,C,E,A,A
2639,603556,C,C,C,C
2640,603557,A,B,A,B
2641,603558,B,C,A,A
2642,603559,B,C,A,B
2643,603566,C,A,D,C
2644,603567,D,C,C,D
2645,603568,E,A,E,E
2646,603569,B,C,B,A
2647,603577,A,C,C,B
2648,603578,A,B,D,D
2649,603579,C,B,D,D
2650,603580,A,A,C,C
2651,603583,D,A,D,E
2652,603585,B,C,D,C
2653,603586,A,C,C,A
2654,603587,B,D,E,C
2655,603588,D,D,D,E
2656,603589,E,A,E,B
2657,603590,B,C,C,D
2658,603595,B,B,B,D
2659,603596,D,B,E,C
2660,603598,B,B,E,E
2661,603599,D,B,D,D
2662,603600,B,B,E,E
2663,603601,D,A,E,D
2664,603602,A,B,A,E
2665,603603,A,E,A,A
2666,603605,E,A,E,E
2667,603606,D,A,E,E
2668,603607,B,A,D,C
2669,603608,A,C,A,B
2670,603609,D,C,E,E
2671,603610,B,C,D,B
2672,603611,B,D,D,D
2673,603612,D,C,C,C
2674,603613,E,A,D,E
2675,603615,A,B,B,A
2676,603616,A,D,B,C
2677,603617,A,B,E,E
2678,603618,B,D,B,D
2679,603619,B,D,A,A
2680,603626,C,C,A,E
2681,603628,B,B,B,A
2682,603629,A,D,B,C
2683,603630,C,B,C,C
2684,603633,B,B,B,E
2685,603636,C,B,D,D
2686,603637,A,B,C,B
2687,603638,E,A,E,E
2688,603639,C,B,E,E
2689,603648,B,B,C,B
2690,603650,E,C,E,D
2691,603655,A,A,B,B
2692,603656,A,B,B,D
2693,603657,B,D,E,E
2694,603658,E,A,D,E
2695,603659,E,A,C,E
2696,603660,B,C,B,E
2697,603661,C,E,D,E
2698,603662,B,C,D,D
2699,603663,B,A,D,E
2700,603665,A,C,C,E
2701,603666,D,B,E,E
2702,603667,B,D,B,C
2703,603668,A,C,C,E
2704,603669,C,A,D,E
2705,603676,B,A,C,C
2706,603677,A,B,C,B
2707,603678,E,A,E,E
2708,603679,A,B,C,E
2709,603680,B,E,C,B
2710,603681,A,E,D,E
2711,603683,A,C,D,C
2712,603685,A,C,D,D
2713,603686,C,B,E,E
2714,603687,A,D,E,E
2715,603688,D,A,D,D
2716,603689,B,C,D,C
2717,603690,E,B,C,E
2718,603693,D,E,B,E
2719,603696,A,A,D,B
2720,603697,A,C,D,C
2721,603698,D,B,C,D
2722,603699,C,A,E,C
2723,603700,A,B,E,E
2724,603701,A,A,D,B
2725,603703,B,B,A,E
2726,603706,A,E,C,E
2727,603707,E,A,E,E
2728,603708,D,B,E,D
2729,603709,A,D,C,C
2730,603711,C,B,E,E
2731,603712,E,A,E,E
2732,603713,D,A,E,E
2733,603716,B,C,C,E
2734,603717,B,D,A,A
2735,603718,D,A,A,C
2736,603719,D,D,E,C
2737,603721,A,A,A,A
2738,603722,B,A,D,C
2739,603725,A,C,B,D
2740,603726,B,B,D,C
2741,603727,C,C,B,E
2742,603728,C,A,D,B
2743,603729,A,B,A,A
2744,603730,D,A,D,B
2745,603733,E,D,E,C
2746,603737,E,A,E,E
2747,603738,D,A,B,D
2748,603739,A,B,D,D
2749,603755,A,A,D,D
2750,603757,B,B,E,D
2751,603758,B,B,D,D
2752,603766,C,D,C,B
2753,603767,A,C,B,C
2754,603768,B,C,B,B
2755,603773,B,C,A,D
2756,603776,B,D,D,E
2757,603777,C,B,A,A
2758,603778,A,C,A,E
2759,603779,B,C,A,A
2760,603786,B,D,E,D
2761,603787,C,B,D,E
2762,603788,B,B,D,C
2763,603789,B,A,A,A
2764,603790,A,D,B,C
2765,603797,B,D,D,E
2766,603798,A,B,D,D
2767,603799,E,A,D,D
2768,603800,B,C,A,A
2769,603801,D,A,E,E
2770,603803,B,C,B,A
2771,603806,E,A,E,E
2772,603808,C,B,E,B
2773,603809,C,B,D,E
2774,603810,A,D,E,E
2775,603811,B,A,E,E
2776,603813,A,B,A,A
2777,603815,A,E,D,D
2778,603816,E,A,D,C
2779,603817,B,D,C,D
2780,603818,C,D,B,B
2781,603819,A,B,B,D
2782,603822,B,D,B,E
2783,603823,C,B,E,C
2784,603825,B,D,D,D
2785,603826,D,A,D,E
2786,603828,A,D,A,E
2787,603829,A,D,D,E
2788,603833,E,A,E,E
2789,603838,A,B,A,E
2790,603839,B,C,D,D
2791,603843,A,E,C,C
2792,603848,C,A,E,C
2793,603855,C,B,E,D
2794,603856,B,B,E,E
2795,603858,E,B,E,C
2796,603859,C,A,C,C
2797,603860,A,B,B,C
2798,603861,B,D,B,C
2799,603863,A,D,C,E
2800,603866,E,A,E,C
2801,603867,B,C,E,D
2802,603868,D,A,E,C
2803,603869,C,C,B,A
2804,603871,C,E,E,E
2805,603876,D,E,A,B
2806,603877,E,B,E,E
2807,603878,B,C,D,C
2808,603879,B,A,A,B
2809,603880,A,A,D,E
2810,603881,D,B,B,E
2811,603882,E,A,E,E
2812,603883,D,A,E,D
2813,603885,E,D,A,B
2814,603886,B,B,E,C
2815,603887,B,D,D,E
2816,603888,D,A,B,C
2817,603889,B,C,C,C
2818,603890,C,B,E,E
2819,603893,E,C,D,E
2820,603895,A,B,A,B
2821,603896,C,A,D,E
2822,603897,C,E,D,E
2823,603898,B,C,D,E
2824,603899,E,A,E,E
2825,603900,B,C,C,B
2826,603901,C,C,D,C
2827,603903,A,D,E,C
2828,603906,E,A,D,E
2829,603908,A,B,D,E
2830,603909,B,B,C,C
2831,603912,B,B,D,D
2832,603915,C,B,E,D
2833,603916,D,B,E,E
2834,603917,A,C,C,B
2835,603918,A,B,D,C
2836,603919,D,A,E,D
2837,603920,D,A,D,C
2838,603922,A,B,A,A
2839,603926,A,C,D,C
2840,603927,D,A,E,D
2841,603928,A,B,D,C
2842,603929,B,B,A,A
2843,603933,B,B,B,B
2844,603936,C,C,C,E
2845,603937,B,C,C,D
2846,603938,D,A,C,D
2847,603939,E,A,E,E
2848,603955,A,D,C,C
2849,603956,A,D,D,E
2850,603958,A,C,A,A
2851,603959,C,B,A,B
2852,603960,D,A,E,B
2853,603963,A,A,A,B
2854,603966,A,B,D,D
2855,603967,A,E,D,C
2856,603968,B,B,E,D
2857,603969,B,B,C,A
2858,603970,A,E,E,E
2859,603976,C,A,B,C
2860,603977,B,C,C,D
2861,603978,B,C,B,E
2862,603979,D,C,D,E
2863,603980,C,C,C,B
2864,603982,A,D,C,C
2865,603983,B,C,E,D
2866,603985,C,A,E,E
2867,603986,E,A,C,E
2868,603987,D,B,D,D
2869,603988,B,A,E,D
2870,603989,D,A,E,D
2871,603990,C,A,B,E
2872,603991,B,A,A,A
2873,603992,A,E,E,D
2874,603993,E,C,C,C
2875,603995,C,D,E,D
2876,603996,A,D,E,A
2877,603997,D,E,A,B
2878,603998,A,C,B,D
2879,603999,B,B,B,B
