,Stkcd,Size,BM,OP,INV
2098,600871,E,D,E,B
2099,600872,E,A,E,B
2100,600873,E,C,D,B
2101,600874,D,D,C,D
2102,600875,E,E,B,B
2103,600876,C,C,B,D
2104,600877,C,A,E,A
2105,600879,E,D,B,D
2106,600880,C,B,B,B
2107,600881,D,E,A,B
2108,600882,E,A,A,A
2109,600883,A,A,A,B
2110,600884,E,D,B,C
2111,600885,E,A,E,D
2112,600886,E,E,D,B
2113,600887,E,A,E,E
2114,600888,C,E,B,D
2115,600889,A,C,A,A
2116,600890,C,A,E,D
2117,600892,A,A,A,A
2118,600893,E,C,B,E
2119,600894,C,D,B,C
2120,600895,E,C,C,E
2121,600896,C,B,A,B
2122,600897,C,B,E,B
2123,600898,A,B,E,A
2124,600900,E,B,E,B
2125,600901,D,E,E,D
2126,600903,C,C,C,D
2127,600908,D,E,D,C
2128,600909,E,D,D,D
2129,600917,D,B,D,B
2130,600919,E,E,D,C
2131,600926,E,E,D,D
2132,600928,C,E,D,D
2133,600929,A,D,C,B
2134,600933,B,C,D,D
2135,600936,C,C,B,C
2136,600939,D,E,B,C
2137,600958,E,E,B,D
2138,600959,E,D,A,B
2139,600960,B,E,A,A
2140,600961,C,D,E,D
2141,600962,A,C,A,E
2142,600963,D,E,B,C
2143,600965,C,A,C,B
2144,600966,D,D,B,C
2145,600967,E,D,C,E
2146,600969,B,E,B,B
2147,600970,D,E,E,C
2148,600971,C,D,E,C
2149,600973,C,E,B,B
2150,600975,D,A,C,B
2151,600976,B,B,C,D
2152,600977,E,B,D,C
2153,600978,A,E,A,A
2154,600979,C,D,C,D
2155,600980,A,A,C,D
2156,600981,B,E,D,A
2157,600982,A,E,B,E
2158,600983,B,E,A,A
2159,600984,E,C,D,E
2160,600985,C,E,E,C
2161,600986,D,C,A,A
2162,600987,C,C,E,C
2163,600988,E,B,D,B
2164,600990,C,C,B,A
2165,600992,A,D,B,D
2166,600993,D,A,E,D
2167,600995,C,B,E,B
2168,600996,D,D,B,E
2169,600997,D,E,D,B
2170,600998,E,D,D,C
2171,600999,E,E,D,E
2172,601000,D,D,D,C
2173,601001,D,E,E,C
2174,601002,C,B,B,A
2175,601003,D,D,E,C
2176,601005,D,D,B,B
2177,601006,E,C,E,B
2178,601007,B,C,C,C
2179,601008,B,D,A,C
2180,601009,E,E,E,C
2181,601010,C,C,C,C
2182,601011,C,D,A,B
2183,601012,E,A,E,E
2184,601015,C,E,A,B
2185,601016,D,D,C,D
2186,601018,E,C,D,B
2187,601019,B,E,D,D
2188,601020,D,C,B,D
2189,601021,E,B,E,D
2190,601028,D,A,A,A
2191,601038,D,E,B,A
2192,601058,D,D,E,D
2193,601066,E,E,D,E
2194,601068,A,E,A,D
2195,601069,D,A,B,B
2196,601086,A,E,C,C
2197,601088,E,D,E,A
2198,601098,E,C,D,C
2199,601099,E,C,B,A
2200,601100,E,A,E,D
2201,601101,C,E,C,E
2202,601106,E,D,A,B
2203,601107,D,E,C,C
2204,601108,E,D,D,D
2205,601111,E,E,C,E
2206,601113,B,E,A,A
2207,601116,C,B,C,B
2208,601117,E,E,D,E
2209,601118,E,B,A,D
2210,601126,C,C,B,C
2211,601127,D,E,B,D
2212,601128,E,E,D,D
2213,601137,D,C,D,E
2214,601138,E,E,E,B
2215,601139,E,C,D,E
2216,601155,E,E,E,E
2217,601158,E,B,D,C
2218,601162,E,E,B,D
2219,601163,D,C,C,C
2220,601166,E,E,D,C
2221,601168,E,E,C,D
2222,601169,E,E,D,C
2223,601177,B,C,A,B
2224,601179,E,D,B,B
2225,601186,E,E,D,E
2226,601188,B,C,D,B
2227,601198,E,D,C,C
2228,601199,C,C,D,D
2229,601200,D,D,C,E
2230,601208,C,B,B,B
2231,601211,E,E,C,E
2232,601212,E,E,B,C
2233,601216,E,C,D,E
2234,601218,B,D,B,B
2235,601222,D,D,C,B
2236,601225,E,C,E,C
2237,601226,C,D,B,D
2238,601228,E,E,C,D
2239,601229,E,E,D,D
2240,601231,E,A,D,C
2241,601233,E,C,E,D
2242,601238,E,D,C,C
2243,601258,D,D,B,A
2244,601288,E,E,D,D
2245,601298,D,E,E,C
2246,601311,D,C,C,C
2247,601318,E,E,E,D
2248,601319,E,E,D,D
2249,601326,C,E,C,B
2250,601328,E,E,D,C
2251,601330,B,E,D,E
2252,601333,D,D,B,C
2253,601336,E,E,E,E
2254,601339,C,D,B,C
2255,601360,E,E,E,D
2256,601366,C,E,C,A
2257,601368,C,E,C,E
2258,601369,D,D,D,D
2259,601375,D,E,A,C
2260,601377,E,E,C,D
2261,601388,C,C,B,B
2262,601390,E,E,D,D
2263,601398,E,E,D,C
2264,601500,C,D,B,E
2265,601515,D,B,D,C
2266,601518,B,D,C,B
2267,601519,E,A,C,B
2268,601555,E,E,C,D
2269,601566,C,B,D,A
2270,601567,D,C,E,A
2271,601577,D,E,E,D
2272,601579,C,C,C,C
2273,601588,D,E,D,B
2274,601595,C,B,C,D
2275,601598,C,E,D,B
2276,601599,B,D,A,A
2277,601600,E,E,B,B
2278,601601,E,E,E,D
2279,601606,C,C,B,B
2280,601607,E,E,D,C
2281,601608,E,C,A,C
2282,601611,E,E,C,E
2283,601615,D,E,D,E
2284,601616,B,C,B,E
2285,601618,E,E,C,C
2286,601619,D,E,C,C
2287,601628,E,E,D,D
2288,601633,E,D,C,B
2289,601636,E,B,E,B
2290,601666,D,E,D,D
2291,601668,E,E,E,D
2292,601669,E,E,C,D
2293,601677,C,D,E,E
2294,601678,D,C,C,C
2295,601688,E,E,C,E
2296,601689,E,A,C,B
2297,601699,E,E,D,D
2298,601700,C,B,A,B
2299,601717,D,E,D,C
2300,601718,D,D,A,B
2301,601727,E,E,C,E
2302,601766,E,D,D,C
2303,601777,C,E,A,A
2304,601788,E,E,B,B
2305,601789,C,E,D,C
2306,601798,B,D,A,C
2307,601799,E,A,E,E
2308,601800,E,E,C,D
2309,601801,D,C,B,C
2310,601808,E,D,C,B
2311,601811,D,D,D,D
2312,601818,E,E,D,C
2313,601828,C,E,D,D
2314,601838,D,E,E,D
2315,601857,E,E,C,D
2316,601858,D,D,D,D
2317,601860,D,E,D,C
2318,601865,D,E,E,E
2319,601866,D,E,C,C
2320,601869,B,E,C,C
2321,601872,E,D,C,D
2322,601877,E,B,E,D
2323,601878,E,E,C,E
2324,601880,D,D,B,B
2325,601881,E,E,C,E
2326,601882,C,A,B,B
2327,601886,D,E,C,C
2328,601888,E,A,E,D
2329,601890,C,B,B,C
2330,601898,E,E,D,B
2331,601899,E,C,D,D
2332,601900,D,C,D,D
2333,601901,E,D,B,A
2334,601908,D,E,B,D
2335,601918,C,E,E,A
2336,601919,E,E,E,D
2337,601928,E,C,C,D
2338,601929,C,D,A,C
2339,601933,E,B,C,E
2340,601939,E,E,D,D
2341,601949,B,E,D,D
2342,601952,E,E,D,D
2343,601958,E,B,B,B
2344,601965,D,B,D,C
2345,601966,E,C,D,B
2346,601968,C,D,B,E
2347,601969,D,B,B,E
2348,601975,D,B,E,B
2349,601985,E,E,D,C
2350,601988,E,E,D,C
2351,601989,E,D,A,B
2352,601990,E,C,C,E
2353,601991,E,E,C,B
2354,601992,E,E,C,C
2355,601996,B,C,C,C
2356,601997,E,E,E,D
2357,601998,E,E,D,D
2358,601999,B,B,C,D
2359,603000,E,A,D,D
2360,603001,B,C,A,A
2361,603002,B,B,C,A
2362,603003,B,D,A,C
2363,603005,E,A,B,B
2364,603006,A,C,C,B
2365,603007,B,D,B,C
2366,603008,C,C,E,D
2367,603009,A,D,A,C
2368,603010,C,A,C,B
2369,603011,A,C,A,D
2370,603012,C,C,D,E
2371,603013,A,E,D,D
2372,603015,B,B,B,D
2373,603016,C,A,C,B
2374,603017,B,C,D,D
2375,603018,C,D,E,E
2376,603019,E,A,E,E
2377,603020,B,C,C,D
2378,603021,A,C,A,D
2379,603022,B,A,B,C
2380,603023,B,A,B,B
2381,603025,D,A,E,C
2382,603026,C,A,E,D
2383,603027,E,A,D,C
2384,603028,B,A,B,A
2385,603029,A,B,B,D
2386,603030,B,E,D,E
2387,603031,B,A,B,C
2388,603032,B,A,A,C
2389,603033,C,C,D,E
2390,603035,B,D,C,E
2391,603036,A,A,C,C
2392,603037,A,A,D,B
2393,603038,A,B,C,D
2394,603039,E,A,D,E
2395,603040,B,B,E,D
2396,603041,A,C,D,C
2397,603042,A,C,B,C
2398,603043,D,B,E,D
2399,603045,A,C,C,D
2400,603050,A,D,C,E
2401,603055,A,E,C,C
2402,603056,B,E,D,D
2403,603058,B,B,E,D
2404,603059,A,D,D,D
2405,603060,D,A,E,E
2406,603063,B,D,B,D
2407,603066,B,B,C,D
2408,603067,B,A,D,D
2409,603069,D,A,C,C
2410,603076,A,E,A,B
2411,603077,D,C,B,D
2412,603078,C,A,B,E
2413,603079,A,C,B,E
2414,603080,A,C,C,E
2415,603081,C,E,D,E
2416,603083,B,C,A,C
2417,603085,B,C,A,A
2418,603086,B,C,E,E
2419,603088,A,A,D,C
2420,603089,A,D,D,B
2421,603090,A,A,C,D
2422,603096,D,B,E,C
2423,603098,C,B,D,E
2424,603099,A,A,C,C
2425,603100,B,C,D,B
2426,603101,B,D,B,A
2427,603103,A,E,E,C
2428,603105,B,C,B,C
2429,603106,A,D,A,D
2430,603108,D,C,E,E
2431,603110,A,B,C,C
2432,603111,C,C,E,B
2433,603113,D,D,D,E
2434,603116,C,C,B,B
2435,603117,B,D,B,B
2436,603118,D,B,C,B
2437,603121,A,B,C,E
2438,603123,C,C,C,B
2439,603126,B,C,C,D
2440,603127,D,A,E,E
2441,603128,D,C,D,D
2442,603129,C,B,E,E
2443,603131,C,C,C,E
2444,603133,C,B,A,E
2445,603136,A,D,E,D
2446,603138,C,A,D,C
2447,603139,A,C,B,B
2448,603156,E,B,E,B
2449,603157,A,E,A,A
2450,603158,C,A,D,E
2451,603159,A,A,B,B
2452,603160,E,A,E,E
2453,603161,A,E,C,B
2454,603165,B,B,E,E
2455,603166,C,B,C,B
2456,603167,B,C,E,C
2457,603168,B,A,A,A
2458,603169,C,D,B,B
2459,603177,A,D,A,B
2460,603178,B,E,A,A
2461,603179,C,D,D,E
2462,603180,C,D,E,E
2463,603181,B,C,E,E
2464,603183,A,C,C,E
2465,603185,B,D,D,E
2466,603186,C,A,D,D
2467,603187,C,B,E,E
2468,603188,B,C,A,A
2469,603189,C,A,B,C
2470,603192,A,D,D,C
2471,603196,A,D,A,A
2472,603197,C,C,E,E
2473,603198,E,A,E,C
2474,603199,A,A,D,D
2475,603200,B,D,B,D
2476,603203,C,A,E,D
2477,603208,D,C,E,E
2478,603214,B,B,E,E
2479,603218,D,D,E,E
2480,603220,B,B,D,C
2481,603222,D,A,C,B
2482,603223,B,B,A,A
2483,603225,D,E,D,E
2484,603226,A,D,D,C
2485,603227,B,C,D,D
2486,603228,E,A,E,D
2487,603229,D,B,C,D
2488,603232,C,A,C,E
2489,603233,E,C,E,E
2490,603238,C,E,D,C
2491,603239,C,A,D,B
2492,603258,D,A,D,E
2493,603259,E,A,D,E
2494,603260,D,D,D,C
2495,603266,B,A,C,C
2496,603268,A,B,C,B
2497,603269,A,D,C,D
2498,603277,A,D,E,D
2499,603278,A,E,D,E
2500,603283,B,C,D,E
2501,603286,A,C,C,E
2502,603288,E,A,E,E
2503,603289,A,C,D,C
2504,603297,A,B,D,D
2505,603298,D,B,E,D
2506,603299,C,D,C,E
2507,603300,C,C,E,A
2508,603301,D,D,D,E
2509,603303,C,E,D,C
2510,603305,E,B,E,C
2511,603306,C,B,D,C
2512,603308,D,C,B,A
2513,603309,C,A,D,B
2514,603311,B,A,D,E
2515,603313,D,B,E,E
2516,603315,B,B,C,E
2517,603316,A,D,B,E
2518,603318,C,A,A,A
2519,603319,A,B,D,E
2520,603320,A,D,C,E
2521,603321,A,D,B,C
2522,603322,B,B,A,B
2523,603323,C,E,C,C
2524,603326,C,C,E,E
2525,603328,D,A,E,A
2526,603329,A,C,A,A
2527,603330,B,D,B,D
2528,603331,A,E,D,E
2529,603332,A,D,D,E
2530,603333,B,B,C,E
2531,603335,A,B,B,C
2532,603336,C,A,C,C
2533,603337,D,A,D,C
2534,603338,E,A,E,E
2535,603339,B,B,C,E
2536,603345,E,B,E,E
2537,603348,A,D,B,E
2538,603351,A,D,D,E
2539,603355,D,A,E,E
2540,603356,A,C,D,E
2541,603357,A,C,E,D
2542,603358,C,D,C,B
2543,603359,B,D,D,E
2544,603360,C,A,E,E
2545,603363,C,D,B,E
2546,603365,A,D,E,B
2547,603366,C,C,B,C
2548,603367,C,C,D,C
2549,603368,D,C,E,E
2550,603369,E,A,E,D
2551,603377,D,A,D,D
2552,603378,C,D,C,E
2553,603380,B,C,E,D
2554,603383,D,A,D,C
2555,603385,C,D,D,C
2556,603386,A,E,B,E
2557,603387,D,B,E,E
2558,603388,A,E,D,D
2559,603389,A,B,A,A
2560,603393,D,C,E,C
2561,603396,A,D,C,B
2562,603398,B,A,D,C
2563,603399,C,B,A,A
2564,603416,C,A,E,E
2565,603421,D,A,B,C
2566,603429,D,A,E,E
2567,603444,E,A,E,D
2568,603456,E,A,D,E
2569,603458,B,D,E,E
2570,603466,A,E,E,D
2571,603477,A,C,B,B
2572,603486,C,C,B,B
2573,603488,B,C,D,C
2574,603496,C,A,C,C
2575,603499,A,C,A,B
2576,603500,A,C,D,C
2577,603501,E,B,C,E
2578,603505,C,B,E,E
2579,603506,A,D,E,E
2580,603507,B,D,B,D
2581,603508,D,A,E,E
2582,603515,E,A,E,D
2583,603516,B,A,D,D
2584,603517,E,A,E,E
2585,603518,A,E,B,C
2586,603519,B,A,E,E
2587,603520,E,A,E,D
2588,603527,A,B,D,D
2589,603528,C,A,D,B
2590,603533,C,B,D,E
2591,603535,A,D,C,D
2592,603536,A,D,A,C
2593,603538,C,C,D,D
2594,603555,A,D,A,A
2595,603556,D,B,D,C
2596,603557,A,C,C,E
2597,603558,B,B,C,C
2598,603559,B,B,B,D
2599,603566,D,A,C,B
2600,603567,D,B,D,D
2601,603568,E,A,E,E
2602,603569,C,C,B,B
2603,603577,B,C,B,E
2604,603578,A,C,D,E
2605,603579,C,A,E,D
2606,603580,A,B,C,C
2607,603583,D,A,E,D
2608,603585,B,B,E,D
2609,603586,B,D,D,B
2610,603587,A,D,E,D
2611,603588,D,D,E,E
2612,603589,E,A,E,C
2613,603590,C,C,D,C
2614,603595,C,B,A,E
2615,603596,C,B,E,E
2616,603598,C,A,A,A
2617,603599,D,B,D,D
2618,603600,C,A,E,C
2619,603601,D,A,D,C
2620,603602,A,A,B,D
2621,603603,A,E,A,C
2622,603605,D,A,E,C
2623,603606,D,A,E,D
2624,603607,A,C,D,D
2625,603608,C,B,D,B
2626,603609,D,C,E,E
2627,603611,C,C,E,E
2628,603612,C,E,B,E
2629,603615,A,D,C,C
2630,603616,A,C,A,B
2631,603617,A,C,D,C
2632,603618,C,D,B,D
2633,603619,A,D,B,E
2634,603626,C,D,A,A
2635,603628,A,C,A,A
2636,603629,A,D,C,C
2637,603630,C,D,B,A
2638,603633,B,A,B,D
2639,603636,D,B,D,E
2640,603637,B,D,C,E
2641,603638,E,A,E,E
2642,603639,C,B,E,C
2643,603648,B,B,C,B
2644,603650,C,D,D,E
2645,603655,A,B,B,B
2646,603656,A,C,B,C
2647,603657,A,C,D,C
2648,603658,E,A,E,E
2649,603659,E,A,E,E
2650,603660,C,A,B,D
2651,603661,A,E,D,E
2652,603663,B,A,E,E
2653,603665,B,D,B,C
2654,603666,C,B,E,E
2655,603667,A,C,B,C
2656,603668,B,C,B,E
2657,603669,D,A,E,A
2658,603676,C,D,B,C
2659,603677,B,D,C,A
2660,603678,D,A,D,D
2661,603679,B,B,E,E
2662,603680,B,E,D,E
2663,603683,A,D,A,D
2664,603685,A,D,D,D
2665,603686,D,B,D,D
2666,603688,D,A,D,E
2667,603689,B,B,D,C
2668,603690,D,A,C,E
2669,603693,B,E,C,B
2670,603696,B,A,C,A
2671,603698,C,A,B,C
2672,603699,D,A,E,B
2673,603700,B,B,E,E
2674,603701,B,A,C,C
2675,603703,B,B,B,D
2676,603706,A,C,D,C
2677,603707,E,A,E,E
2678,603708,E,B,E,E
2679,603709,A,D,C,D
2680,603711,A,E,E,D
2681,603712,D,B,D,D
2682,603713,D,B,E,E
2683,603716,B,B,D,D
2684,603717,A,E,B,D
2685,603718,E,A,A,B
2686,603721,A,A,B,C
2687,603722,A,A,C,B
2688,603725,A,C,A,A
2689,603726,B,B,D,D
2690,603727,C,B,A,D
2691,603728,C,C,C,C
2692,603729,A,B,A,A
2693,603730,D,D,E,B
2694,603733,A,E,D,E
2695,603737,E,A,E,E
2696,603738,B,A,A,B
2697,603739,A,B,C,E
2698,603757,B,D,E,D
2699,603758,B,E,B,C
2700,603766,D,D,D,D
2701,603767,A,E,B,C
2702,603768,B,E,A,E
2703,603773,A,B,B,B
2704,603776,B,D,E,E
2705,603777,C,B,A,B
2706,603778,A,B,B,A
2707,603779,A,C,A,B
2708,603787,B,D,C,A
2709,603788,B,B,D,A
2710,603789,C,A,B,C
2711,603790,A,C,D,C
2712,603797,C,E,D,E
2713,603798,A,A,D,C
2714,603799,E,A,A,E
2715,603800,B,B,D,D
2716,603801,C,C,E,D
2717,603803,C,C,C,B
2718,603806,E,A,E,E
2719,603808,C,B,E,A
2720,603809,A,D,C,B
2721,603810,A,C,B,C
2722,603811,C,A,E,E
2723,603813,A,B,D,C
2724,603816,E,A,E,D
2725,603817,B,E,C,E
2726,603818,C,D,B,C
2727,603819,B,A,D,A
2728,603822,A,B,C,C
2729,603823,A,D,E,E
2730,603825,B,D,D,B
2731,603826,D,A,D,E
2732,603828,B,C,B,B
2733,603829,A,C,C,C
2734,603833,E,C,E,E
2735,603838,A,A,C,C
2736,603839,C,D,D,C
2737,603843,B,E,C,E
2738,603848,A,D,E,E
2739,603855,C,C,D,D
2740,603856,A,D,D,D
2741,603858,E,B,E,C
2742,603859,C,A,C,E
2743,603860,A,C,D,C
2744,603861,B,D,C,E
2745,603866,E,A,E,E
2746,603868,E,A,E,B
2747,603869,C,C,B,B
2748,603871,A,D,E,D
2749,603876,B,E,C,E
2750,603877,D,B,E,C
2751,603878,B,B,E,C
2752,603879,B,A,B,B
2753,603880,A,B,B,B
2754,603881,E,B,D,E
2755,603882,E,A,E,D
2756,603883,E,A,E,D
2757,603885,E,C,D,E
2758,603886,B,A,E,C
2759,603887,D,D,D,E
2760,603888,D,A,C,C
2761,603889,B,C,C,B
2762,603890,B,D,D,D
2763,603895,A,D,A,D
2764,603896,C,B,D,D
2765,603897,A,E,C,E
2766,603898,C,B,E,E
2767,603899,E,A,E,E
2768,603900,B,B,C,B
2769,603901,C,C,C,E
2770,603903,B,D,E,E
2771,603906,D,D,D,C
2772,603908,A,C,D,C
2773,603909,B,B,D,C
2774,603912,A,B,D,E
2775,603916,B,D,E,E
2776,603917,A,D,C,C
2777,603918,B,A,D,D
2778,603919,D,A,D,E
2779,603920,D,B,D,C
2780,603922,A,E,A,A
2781,603926,A,D,D,E
2782,603928,B,B,D,A
2783,603929,B,B,D,D
2784,603933,B,D,B,A
2785,603936,C,B,C,D
2786,603937,A,D,D,D
2787,603938,B,C,D,D
2788,603939,E,A,E,D
2789,603955,A,E,C,D
2790,603956,A,D,D,E
2791,603958,A,B,A,A
2792,603959,B,B,A,B
2793,603960,D,A,E,E
2794,603963,A,A,B,A
2795,603966,B,D,D,E
2796,603968,B,B,E,C
2797,603969,B,B,D,D
2798,603970,A,D,D,C
2799,603976,B,D,C,D
2800,603977,B,C,C,E
2801,603978,A,C,C,D
2802,603979,D,C,C,C
2803,603980,C,D,D,C
2804,603985,C,C,C,D
2805,603986,E,A,D,E
2806,603987,D,B,D,E
2807,603988,C,A,E,D
2808,603989,D,A,E,D
2809,603990,C,A,D,C
2810,603991,B,C,A,A
2811,603993,E,D,B,D
2812,603996,A,D,E,A
2813,603997,C,E,D,E
2814,603998,B,A,C,E
2815,603999,B,A,B,B
